Table S3: IEI Candidate Genes with Average in all Immune Cells > 1 TPM Filter,Gene,mean,pLI,InItan,Pathway1,Pathway2,BothPathways,,
2012,TNFAIP8,154.1444444,0.38452,NEW,TRUE,FALSE,FALSE,,
2013,TNFAIP8L1,2.505555556,0.5379,NEW,TRUE,FALSE,FALSE,,
2014,TNFRSF10A,7.527777778,5.07E-15,KNOWN,TRUE,TRUE,TRUE,,
2015,TNFRSF10B,4.372222222,0.00019928,KNOWN,TRUE,TRUE,TRUE,,
2016,TNFRSF10C,94.59444444,3.16E-06,KNOWN,TRUE,FALSE,FALSE,,
2017,TNFRSF10D,1.133333333,3.00E-08,KNOWN,TRUE,FALSE,FALSE,,
2018,TNFRSF11B,0.155555556,0.16171,NEW,FALSE,TRUE,FALSE,,
2019,TNFRSF1B,62.52777778,0.50201,KNOWN,FALSE,TRUE,FALSE,,
2020,TNFRSF21,3.761111111,0.040615,KNOWN,FALSE,TRUE,FALSE,,
2021,TNFRSF25,1.855555556,0.0086475,KNOWN,FALSE,TRUE,FALSE,,
2022,TNFRSF8,9.183333333,0.86407,KNOWN,TRUE,FALSE,FALSE,,
2023,TNFSF10,58.59444444,0.13495,KNOWN,TRUE,TRUE,TRUE,,
2024,TNFSF13B,81.43333333,0.98193,KNOWN,TRUE,TRUE,TRUE,,
2025,TNFSF4,0.388888889,0.049378,KNOWN,FALSE,TRUE,FALSE,,
2026,TNFSF8,10.85,0.75809,NEW,TRUE,FALSE,FALSE,,
2027,TNIK,2.394444444,1,KNOWN,TRUE,TRUE,TRUE,,
2028,TNIP1,13.25,0.47559,KNOWN,TRUE,TRUE,TRUE,,
2029,TNIP2,8.777777778,0.0015926,KNOWN,FALSE,TRUE,FALSE,,
2030,TNIP3,0.933333333,0.01544,NEW,TRUE,FALSE,FALSE,,
2031,TNK2,0.888888889,8.22E-12,KNOWN,FALSE,TRUE,FALSE,,
2032,TNKS1BP1,0.016666667,0.082629,NEW,FALSE,TRUE,FALSE,,
2033,TNRC6B,69.26666667,1,NEW,TRUE,FALSE,FALSE,,
2034,TNS1,0.038888889,0.059861,NEW,TRUE,FALSE,FALSE,,
2035,TNS3,0.983333333,1,NEW,TRUE,FALSE,FALSE,,
2036,TOLLIP,56.38333333,0.081141,KNOWN,FALSE,TRUE,FALSE,,
2037,TOP1,9.05,1,KNOWN,FALSE,TRUE,FALSE,,
2038,TOPBP1,0.861111111,1,KNOWN,FALSE,TRUE,FALSE,,
2039,TOX2,0.677777778,0.031987,NEW,TRUE,FALSE,FALSE,,
2040,TP53AIP1,0.011111111,1.30E-05,NEW,TRUE,FALSE,FALSE,,
2041,TP53BP1,1.133333333,0.99985,NEW,TRUE,TRUE,TRUE,,
2042,TP53BP2,1.216666667,0.0025482,KNOWN,FALSE,TRUE,FALSE,,
2043,TP53I3,4.422222222,5.95E-11,NEW,TRUE,FALSE,FALSE,,
2044,TP53INP1,6.227777778,0.00046552,KNOWN,TRUE,FALSE,FALSE,,
2045,TP53RK,17.08333333,0.00077469,NEW,TRUE,TRUE,TRUE,,
2046,TP63,0.244444444,0.99728,KNOWN,TRUE,TRUE,TRUE,,
2047,TP73,0.011111111,0.99696,KNOWN,TRUE,TRUE,TRUE,,
2048,TPCN1,3.572222222,0.003978,NEW,TRUE,FALSE,FALSE,,
2049,TPD52,10.06111111,8.49E-05,NEW,TRUE,FALSE,FALSE,,
2050,TPD52L1,0.588888889,1.49E-05,NEW,TRUE,FALSE,FALSE,,
2051,TPRG1,1.133333333,1.94E-10,NEW,TRUE,FALSE,FALSE,,
2052,TRADD,48.41666667,0.099502,KNOWN,FALSE,TRUE,FALSE,,
2053,TRAF1,2.605555556,0.0035639,KNOWN,TRUE,TRUE,TRUE,,
2054,TRAF2,10.33333333,0.99979,KNOWN,TRUE,TRUE,TRUE,,
2055,TRAF4,4.816666667,0.93602,KNOWN,TRUE,TRUE,TRUE,,
2056,TRAF5,8.277777778,1.67E-12,KNOWN,FALSE,TRUE,FALSE,,
2057,TRAF6,15.66666667,0.99739,KNOWN,FALSE,TRUE,FALSE,,
2058,TRAPPC9,3.716666667,2.29E-14,NEW,TRUE,FALSE,FALSE,,
2059,TRH,0.011111111,0.00089084,NEW,TRUE,FALSE,FALSE,,
2060,TRIAP1,34.39444444,0.056508,NEW,TRUE,FALSE,FALSE,,
2061,TRIB3,6.755555556,1.16E-13,KNOWN,TRUE,TRUE,TRUE,,
2062,TRIM21,96.72222222,3.35E-09,KNOWN,TRUE,FALSE,FALSE,,
2063,TRIM24,0.4,1,KNOWN,FALSE,TRUE,FALSE,,
2064,TRIM25,2.488888889,0.0041202,NEW,TRUE,TRUE,TRUE,,
2065,TRIM28,12.13333333,1,KNOWN,TRUE,TRUE,TRUE,,
2066,TRIM55,0.005555556,6.90E-14,NEW,TRUE,FALSE,FALSE,,
2067,TRIM56,1.4,0.00013625,NEW,TRUE,FALSE,FALSE,,
2068,TRIM69,0.466666667,2.57E-09,KNOWN,TRUE,FALSE,FALSE,,
2069,TRIO,0.377777778,1,KNOWN,TRUE,FALSE,FALSE,,
2070,TRIP6,0.927777778,0.0032632,KNOWN,FALSE,TRUE,FALSE,,
2071,TRPC1,0.027777778,0.012904,KNOWN,FALSE,TRUE,FALSE,,
2072,TRPM6,1.477777778,2.72E-10,NEW,FALSE,TRUE,FALSE,,
2073,TRPS1,0.95,1,NEW,TRUE,FALSE,FALSE,,
2074,TRPV1,0.077777778,1.01E-16,NEW,FALSE,TRUE,FALSE,,
2075,TRPV4,0.027777778,2.24E-16,KNOWN,FALSE,TRUE,FALSE,,
2076,TSC1,2.094444444,1,KNOWN,TRUE,TRUE,TRUE,,
2077,TSC2,1.85,1,KNOWN,TRUE,TRUE,TRUE,,
2078,TSC22D3,649.8722222,0.4339,KNOWN,FALSE,TRUE,FALSE,,
2079,TSHR,0.577777778,3.04E-15,KNOWN,FALSE,TRUE,FALSE,,
2080,TSNARE1,0.516666667,9.63E-07,NEW,TRUE,FALSE,FALSE,,
2081,TSPAN14,58.19444444,0.97908,NEW,TRUE,FALSE,FALSE,,
2082,TSPAN3,80.72777778,0.059759,NEW,TRUE,FALSE,FALSE,,
2083,TSPAN9,0.022222222,0.65913,NEW,TRUE,FALSE,FALSE,,
2084,TTC1,67.91111111,2.55E-06,NEW,FALSE,TRUE,FALSE,,
2085,TTC7B,0.883333333,0.99998,NEW,TRUE,FALSE,FALSE,,
2086,TTK,0.155555556,0.0012734,KNOWN,TRUE,TRUE,TRUE,,
2087,TUB,0.005555556,0.0031466,NEW,FALSE,TRUE,FALSE,,
2088,TUBA1C,15.95,0.0074331,NEW,TRUE,FALSE,FALSE,,
2089,TUBB,14.84444444,0.97889,KNOWN,FALSE,TRUE,FALSE,,
2090,TUBGCP5,2.35,1.23E-12,NEW,TRUE,FALSE,FALSE,,
2091,TUSC3,0.011111111,3.46E-06,NEW,TRUE,FALSE,FALSE,,
2092,TXK,22.47777778,8.57E-09,NEW,TRUE,TRUE,TRUE,,
2093,TXN,309.9111111,0.20119,KNOWN,TRUE,TRUE,TRUE,,
2094,TXNIP,585.7388889,0.15918,KNOWN,FALSE,TRUE,FALSE,,
2095,TXNRD1,31.16111111,1.61E-06,KNOWN,TRUE,FALSE,FALSE,,
2096,TYMS,1.727777778,0.72247,NEW,TRUE,FALSE,FALSE,,
2097,TYRO3,0.238888889,8.33E-10,KNOWN,FALSE,TRUE,FALSE,,
2098,TYROBP,1217.883333,0.20238,KNOWN,FALSE,TRUE,FALSE,,
2099,UBA52,1842.972222,0.59849,KNOWN,FALSE,TRUE,FALSE,,
2100,UBB,2673.45,0.016904,KNOWN,FALSE,TRUE,FALSE,,
2101,UBC,394.4222222,0.14161,KNOWN,TRUE,FALSE,FALSE,,
2102,UBE2F,47.88888889,0.92267,NEW,TRUE,FALSE,FALSE,,
2103,UBE2H,2.216666667,0.94063,KNOWN,TRUE,FALSE,FALSE,,
2104,UBE2I,179.8333333,0.96496,KNOWN,FALSE,TRUE,FALSE,,
2105,UBE2L3,71.72777778,0.83844,KNOWN,TRUE,FALSE,FALSE,,
2106,UBE2N,101.8333333,0.88156,KNOWN,FALSE,TRUE,FALSE,,
2107,UBR1,1.961111111,0.0054862,NEW,TRUE,FALSE,FALSE,,
2108,UBR3,0.622222222,1,NEW,TRUE,FALSE,FALSE,,
2109,UHRF1,0.711111111,NA,NEW,TRUE,FALSE,FALSE,,
2110,UIMC1,13.21111111,8.28E-07,KNOWN,FALSE,TRUE,FALSE,,
2111,ULK1,0.633333333,0.99318,KNOWN,FALSE,TRUE,FALSE,,
2112,ULK2,0.6,1.88E-08,KNOWN,FALSE,TRUE,FALSE,,
2113,UPP1,19.12777778,0.00037588,NEW,TRUE,FALSE,FALSE,,
2114,UQCC1,13.02777778,3.20E-08,NEW,TRUE,FALSE,FALSE,,
2115,USF1,1.605555556,0.023545,KNOWN,TRUE,FALSE,FALSE,,
2116,USF2,11.21111111,0.99253,NEW,TRUE,FALSE,FALSE,,
2117,USP1,12.61666667,0.99691,NEW,FALSE,TRUE,FALSE,,
2118,USP10,67.33333333,0.99411,NEW,TRUE,FALSE,FALSE,,
2119,USP34,2.294444444,1,KNOWN,TRUE,FALSE,FALSE,,
2120,USP4,57.77777778,1.61E-09,KNOWN,FALSE,TRUE,FALSE,,
2121,USP6,0.022222222,2.95E-35,NEW,FALSE,TRUE,FALSE,,
2122,USP7,3.672222222,1,KNOWN,TRUE,TRUE,TRUE,,
2123,USP9X,3.216666667,1,KNOWN,TRUE,FALSE,FALSE,,
2124,UST,0.411111111,0.43933,NEW,TRUE,FALSE,FALSE,,
2125,UTP14A,11.93333333,0.99983,NEW,TRUE,FALSE,FALSE,,
2126,UTRN,38.14444444,1.00E-19,NEW,TRUE,FALSE,FALSE,,
2127,UVRAG,9.361111111,0.98942,NEW,TRUE,FALSE,FALSE,,
2128,VAC14,2.3,0.18554,NEW,TRUE,FALSE,FALSE,,
2129,VASP,7.494444444,0.94665,KNOWN,FALSE,TRUE,FALSE,,
2130,VAV1,17.4,0.99993,KNOWN,TRUE,TRUE,TRUE,,
2131,VAV2,0.511111111,3.11E-06,KNOWN,TRUE,TRUE,TRUE,,
2132,VAV3,1.288888889,8.45E-14,KNOWN,TRUE,TRUE,TRUE,,
2133,VCAM1,0.061111111,0.79791,KNOWN,TRUE,TRUE,TRUE,,
2134,VCAN,16.93888889,1,NEW,TRUE,TRUE,TRUE,,
2135,VCL,9.933333333,0.046788,KNOWN,FALSE,TRUE,FALSE,,
2136,VCP,43.41666667,0.99999,KNOWN,FALSE,TRUE,FALSE,,
2137,VDR,1.333333333,1.68E-05,KNOWN,TRUE,TRUE,TRUE,,
2138,VEGFA,0.016666667,2.41E-05,KNOWN,TRUE,TRUE,TRUE,,
2139,VEGFB,5.161111111,1.31E-09,KNOWN,TRUE,FALSE,FALSE,,
2140,VEPH1,0.027777778,2.30E-22,NEW,TRUE,FALSE,FALSE,,
2141,VGLL4,6.061111111,0.072826,NEW,TRUE,FALSE,FALSE,,
2142,VHL,1.322222222,0.079515,KNOWN,FALSE,TRUE,FALSE,,
2143,VIM,310.8666667,0.71255,KNOWN,TRUE,TRUE,TRUE,,
2144,VMP1,196.5777778,0.96271,NEW,TRUE,FALSE,FALSE,,
2145,VOPP1,24.45555556,0.32523,NEW,TRUE,FALSE,FALSE,,
2146,VPS13A,0.883333333,9.31E-22,NEW,TRUE,FALSE,FALSE,,
2147,VPS13D,0.872222222,1.07E-06,NEW,TRUE,FALSE,FALSE,,
2148,VPS33B,5.5,2.41E-16,NEW,TRUE,FALSE,FALSE,,
2149,VPS53,2.744444444,1.40E-07,NEW,TRUE,FALSE,FALSE,,
2150,VPS8,6.816666667,5.11E-08,NEW,TRUE,FALSE,FALSE,,
2151,VRK1,25.96666667,0.0021149,NEW,TRUE,TRUE,TRUE,,
2152,VRK2,18.52777778,1.57E-11,NEW,TRUE,FALSE,FALSE,,
2153,VTN,0.044444444,1.50E-10,KNOWN,FALSE,TRUE,FALSE,,
2154,VWA5A,6.627777778,2.60E-29,NEW,TRUE,FALSE,FALSE,,
2155,VWF,0.005555556,3.22E-25,NEW,TRUE,FALSE,FALSE,,
2156,WARS,275.3444444,0.30288,KNOWN,TRUE,FALSE,FALSE,,
2157,WASF1,0.95,0.99757,NEW,FALSE,TRUE,FALSE,,
2158,WASF2,40.58333333,0.97567,NEW,FALSE,TRUE,FALSE,,
2159,WASL,1.383333333,0.87654,KNOWN,FALSE,TRUE,FALSE,,
2160,WDFY3,0.1,1,NEW,TRUE,FALSE,FALSE,,
2161,WEE1,1.477777778,0.99973,NEW,FALSE,TRUE,FALSE,,
2162,WNK1,2.222222222,1,NEW,FALSE,TRUE,FALSE,,
2163,WNT1,0.916666667,0.3263,NEW,FALSE,TRUE,FALSE,,
2164,WRN,0.905555556,2.64E-34,KNOWN,TRUE,TRUE,TRUE,,
2165,WWC1,0.005555556,0.00039438,NEW,FALSE,TRUE,FALSE,,
2166,WWTR1,0.127777778,0.93914,NEW,FALSE,TRUE,FALSE,,
2167,XAF1,5.883333333,6.82E-12,KNOWN,TRUE,FALSE,FALSE,,
2168,XPA,23.48333333,7.87E-05,KNOWN,TRUE,TRUE,TRUE,,
2169,XPC,16.87222222,3.69E-11,KNOWN,TRUE,FALSE,FALSE,,
2170,XPO1,3.905555556,1,KNOWN,FALSE,TRUE,FALSE,,
2171,XRCC5,140.4222222,0.99999,KNOWN,FALSE,TRUE,FALSE,,
2172,XRCC6,220.9888889,0.99904,KNOWN,FALSE,TRUE,FALSE,,
2173,XXYLT1,1.894444444,0.0013246,NEW,TRUE,FALSE,FALSE,,
2174,XYLT1,0.166666667,0.92418,NEW,TRUE,FALSE,FALSE,,
2175,YBX3,1.322222222,8.06E-06,NEW,TRUE,FALSE,FALSE,,
2176,YES1,1.344444444,4.01E-05,KNOWN,FALSE,TRUE,FALSE,,
2177,YWHAB,82.99444444,0.98314,KNOWN,TRUE,TRUE,TRUE,,
2178,YWHAE,51.60555556,0.98479,KNOWN,FALSE,TRUE,FALSE,,
2179,YWHAG,1.105555556,0.964,KNOWN,FALSE,TRUE,FALSE,,
2180,YWHAH,11.07222222,0.78366,KNOWN,FALSE,TRUE,FALSE,,
2181,YWHAQ,137.2333333,0.69755,KNOWN,FALSE,TRUE,FALSE,,
2182,YWHAZ,381.6666667,0.93965,KNOWN,TRUE,TRUE,TRUE,,
2183,YY1,5.65,0.9938,KNOWN,TRUE,TRUE,TRUE,,
2184,ZBTB16,5.522222222,0.99907,KNOWN,TRUE,TRUE,TRUE,,
2185,ZBTB20,5.616666667,0.97382,NEW,TRUE,FALSE,FALSE,,
2186,ZBTB7B,0.666666667,0.34362,KNOWN,TRUE,FALSE,FALSE,,
2187,ZBTB7C,0.155555556,0.16087,NEW,TRUE,FALSE,FALSE,,
2188,ZC3HAV1,36.85555556,2.32E-05,NEW,TRUE,FALSE,FALSE,,
2189,ZCCHC2,0.333333333,0.99376,NEW,TRUE,FALSE,FALSE,,
2190,ZDHHC14,0.122222222,0.7151,NEW,TRUE,FALSE,FALSE,,
2191,ZEB2,14.03333333,1,KNOWN,TRUE,FALSE,FALSE,,
2192,ZFP1,1.15,0.013918,NEW,TRUE,FALSE,FALSE,,
2193,ZFP30,1.061111111,3.85E-07,NEW,TRUE,FALSE,FALSE,,
2194,ZFP36,56.35,0.75244,KNOWN,TRUE,FALSE,FALSE,,
2195,ZFP36L1,264.6666667,0.67406,KNOWN,TRUE,FALSE,FALSE,,
2196,ZFYVE9,0.044444444,0.90244,KNOWN,FALSE,TRUE,FALSE,,
2197,ZMAT3,1.022222222,0.00019034,NEW,TRUE,FALSE,FALSE,,
2198,ZMIZ1,1.411111111,0.99937,NEW,TRUE,FALSE,FALSE,,
2199,ZMYND8,10.69444444,1,NEW,TRUE,FALSE,FALSE,,
2200,ZNF107,4.133333333,0.021156,NEW,TRUE,FALSE,FALSE,,
2201,ZNF112,0.044444444,0.0092003,NEW,TRUE,FALSE,FALSE,,
2202,ZNF114,0.466666667,0.0067173,NEW,TRUE,FALSE,FALSE,,
2203,ZNF12,1.2,0.039662,NEW,TRUE,FALSE,FALSE,,
2204,ZNF124,7.183333333,0.010911,NEW,TRUE,FALSE,FALSE,,
2205,ZNF140,11.24444444,1.17E-06,NEW,TRUE,FALSE,FALSE,,
2206,ZNF148,19.4,0.99997,KNOWN,TRUE,FALSE,FALSE,,
2207,ZNF155,4.388888889,6.62E-07,NEW,TRUE,FALSE,FALSE,,
2208,ZNF157,0.122222222,9.67E-06,NEW,TRUE,FALSE,FALSE,,
2209,ZNF169,2.677777778,9.60E-12,NEW,TRUE,FALSE,FALSE,,
2210,ZNF175,0.35,1.27E-07,NEW,TRUE,FALSE,FALSE,,
2211,ZNF181,7.744444444,9.47E-13,NEW,TRUE,FALSE,FALSE,,
2212,ZNF184,5.416666667,0.0036775,NEW,TRUE,FALSE,FALSE,,
2213,ZNF19,1.077777778,4.31E-06,NEW,TRUE,FALSE,FALSE,,
2214,ZNF200,9.638888889,1.80E-06,NEW,TRUE,FALSE,FALSE,,
2215,ZNF205,0.205555556,0.032326,NEW,TRUE,FALSE,FALSE,,
2216,ZNF222,4.122222222,0.00053339,NEW,TRUE,FALSE,FALSE,,
2217,ZNF226,18.76111111,5.24E-15,NEW,TRUE,FALSE,FALSE,,
2218,ZNF227,8.544444444,9.25E-11,NEW,TRUE,FALSE,FALSE,,
2219,ZNF23,1.188888889,1.08E-07,NEW,TRUE,FALSE,FALSE,,
2220,ZNF230,3.766666667,0.083152,NEW,TRUE,FALSE,FALSE,,
2221,ZNF235,4.883333333,3.38E-10,NEW,TRUE,FALSE,FALSE,,
2222,ZNF25,1.483333333,4.08E-05,NEW,TRUE,FALSE,FALSE,,
2223,ZNF251,0.511111111,1.83E-12,NEW,TRUE,FALSE,FALSE,,
2224,ZNF254,2.494444444,0.00050407,NEW,TRUE,FALSE,FALSE,,
2225,ZNF263,3.077777778,5.46E-10,NEW,TRUE,FALSE,FALSE,,
2226,ZNF267,17.16666667,0.017108,NEW,TRUE,FALSE,FALSE,,
2227,ZNF268,6.911111111,6.33E-14,NEW,TRUE,FALSE,FALSE,,
2228,ZNF273,0.511111111,0.027091,NEW,TRUE,FALSE,FALSE,,
2229,ZNF282,0.477777778,0.16317,NEW,TRUE,FALSE,FALSE,,
2230,ZNF302,14.25,0.00019368,NEW,TRUE,FALSE,FALSE,,
2231,ZNF331,7.055555556,0.97927,NEW,TRUE,FALSE,FALSE,,
2232,ZNF333,3.455555556,7.79E-18,NEW,TRUE,FALSE,FALSE,,
2233,ZNF337,3.277777778,0.0036778,NEW,TRUE,FALSE,FALSE,,
2234,ZNF33B,9.755555556,1.88E-06,NEW,TRUE,FALSE,FALSE,,
2235,ZNF343,2.483333333,0.0053489,NEW,TRUE,FALSE,FALSE,,
2236,ZNF354A,5.111111111,5.64E-06,KNOWN,TRUE,FALSE,FALSE,,
2237,ZNF365,1.183333333,0.00046761,NEW,TRUE,FALSE,FALSE,,
2238,ZNF367,0.066666667,0.90568,NEW,TRUE,FALSE,FALSE,,
2239,ZNF385D,0.005555556,0.65437,NEW,TRUE,FALSE,FALSE,,
2240,ZNF398,0.955555556,0.14568,NEW,TRUE,FALSE,FALSE,,
2241,ZNF407,0.822222222,1,NEW,TRUE,FALSE,FALSE,,
2242,ZNF41,2.572222222,0.035083,NEW,TRUE,FALSE,FALSE,,
2243,ZNF417,2.666666667,0.0067514,NEW,TRUE,FALSE,FALSE,,
2244,ZNF418,1.216666667,1.00E-09,NEW,TRUE,FALSE,FALSE,,
2245,ZNF419,5.844444444,0.0053294,NEW,TRUE,FALSE,FALSE,,
2246,ZNF425,1.45,3.32E-05,NEW,TRUE,FALSE,FALSE,,
2247,ZNF460,0.638888889,0.68181,NEW,TRUE,FALSE,FALSE,,
2248,ZNF490,0.911111111,0.00031512,NEW,TRUE,FALSE,FALSE,,
2249,ZNF496,0.555555556,0.99624,KNOWN,TRUE,FALSE,FALSE,,
2250,ZNF510,2.266666667,8.49E-08,NEW,TRUE,FALSE,FALSE,,
2251,ZNF519,0.216666667,0.0075723,NEW,TRUE,FALSE,FALSE,,
2252,ZNF529,1.822222222,5.36E-05,NEW,TRUE,FALSE,FALSE,,
2253,ZNF546,0.655555556,5.02E-12,NEW,TRUE,FALSE,FALSE,,
2254,ZNF550,2.716666667,3.62E-07,NEW,TRUE,FALSE,FALSE,,
2255,ZNF567,4.027777778,1.08E-07,NEW,TRUE,FALSE,FALSE,,
2256,ZNF585A,28.10555556,2.78E-05,NEW,TRUE,FALSE,FALSE,,
2257,ZNF589,2.688888889,0.0049175,NEW,TRUE,FALSE,FALSE,,
2258,ZNF596,2.027777778,1.83E-13,NEW,TRUE,FALSE,FALSE,,
2259,ZNF599,2.111111111,2.13E-07,NEW,TRUE,FALSE,FALSE,,
2260,ZNF608,0.205555556,0.99999,NEW,TRUE,FALSE,FALSE,,
2261,ZNF613,6.388888889,0.00081785,NEW,TRUE,FALSE,FALSE,,
2262,ZNF619,0.8,2.36E-05,NEW,TRUE,FALSE,FALSE,,
2263,ZNF630,0.766666667,0.000119,NEW,TRUE,FALSE,FALSE,,
2264,ZNF655,42.32222222,0.15423,NEW,TRUE,FALSE,FALSE,,
2265,ZNF669,4.283333333,0.001452,NEW,TRUE,FALSE,FALSE,,
2266,ZNF670,1.655555556,0.00034522,NEW,TRUE,FALSE,FALSE,,
2267,ZNF680,1.461111111,0.42,NEW,TRUE,FALSE,FALSE,,
2268,ZNF689,4.233333333,0.41789,NEW,TRUE,FALSE,FALSE,,
2269,ZNF713,0.622222222,4.35E-06,NEW,TRUE,FALSE,FALSE,,
2270,ZNF721,11.72222222,0.094789,NEW,TRUE,FALSE,FALSE,,
2271,ZNF746,0.805555556,0.65205,NEW,TRUE,FALSE,FALSE,,
2272,ZNF764,2.527777778,8.24E-05,NEW,TRUE,FALSE,FALSE,,
2273,ZNF777,0.005555556,0.99998,NEW,TRUE,FALSE,FALSE,,
2274,ZNF778,1.505555556,7.13E-06,NEW,TRUE,FALSE,FALSE,,
2275,ZNF782,0.094444444,4.22E-10,NEW,TRUE,FALSE,FALSE,,
2276,ZNF786,5.822222222,2.35E-12,NEW,TRUE,FALSE,FALSE,,
2277,ZNF79,4.438888889,0.0069622,NEW,TRUE,FALSE,FALSE,,
2278,ZNF8,0.4,0.016971,NEW,TRUE,FALSE,FALSE,,
2279,ZNF81,1.155555556,0.55402,NEW,TRUE,FALSE,FALSE,,
2280,ZNF84,6.661111111,NA,NEW,TRUE,FALSE,FALSE,,
2281,ZNF860,0.455555556,NA,NEW,TRUE,FALSE,FALSE,,
2282,ZNF878,0.011111111,0.081539,NEW,TRUE,FALSE,FALSE,,
2283,ZNF879,3.966666667,5.67E-07,NEW,TRUE,FALSE,FALSE,,
2284,ZNRF1,0.4,0.90588,NEW,TRUE,FALSE,FALSE,,
2285,ZPLD1,0.027777778,4.45E-08,NEW,TRUE,FALSE,FALSE,,
2286,ZSWIM6,0.444444444,1,NEW,TRUE,FALSE,FALSE,,
2287,CEMIP2,NA,NA,NEW,TRUE,FALSE,FALSE,,
2288,DIPK2B,NA,NA,NEW,TRUE,FALSE,FALSE,,
2289,DLEU1,NA,NA,NEW,TRUE,FALSE,FALSE,,
2290,GPX1,NA,NA,NEW,TRUE,FALSE,FALSE,,
2291,HLA-DRB4,NA,NA,KNOWN,TRUE,FALSE,FALSE,,
2292,LINC00299,NA,NA,NEW,TRUE,FALSE,FALSE,,
2293,LINC00474,NA,NA,NEW,TRUE,FALSE,FALSE,,
2294,MDS2,NA,NA,NEW,TRUE,FALSE,FALSE,,
2295,MIR17HG,NA,NA,NEW,FALSE,TRUE,FALSE,,
2296,MRTFA,NA,NA,NEW,TRUE,TRUE,TRUE,,
2297,OFCC1,NA,NA,NEW,TRUE,FALSE,FALSE,,
2298,TENT4A,NA,NA,NEW,TRUE,FALSE,FALSE,,
